,Orientation,Parent,Fluor,PWM,Window_size,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with
2364,top,30,GFP,minus35,6,0.7528928344678911,"[27, 33]",2549,13,2.066394279877426,2.0
2365,top,30,GFP,minus35,6,0.6813509069115615,"[30, 36]",160,2402,2.023570493234395,2.0734608780966397
2366,top,30,GFP,minus35,6,0.567566157028537,"[31, 37]",2552,10,2.0648096304591266,2.174059139784946
2367,top,30,GFP,minus35,6,0.009295405605158031,"[34, 40]",220,2342,2.262323872582664,2.0503663003663
2368,top,30,GFP,minus35,6,0.061550548570542186,"[35, 41]",2548,14,2.0588235294117645,2.684659090909091
2369,top,30,GFP,minus35,6,0.6579284701028374,"[36, 42]",2536,26,2.066666666666667,1.99375
2370,top,30,GFP,minus35,6,0.9814452917521123,"[42, 48]",247,2315,2.0444444444444443,2.066666666666667
2371,top,30,GFP,minus35,6,0.5902718662747188,"[43, 49]",2552,10,2.0660918767808183,1.953453453453454
2372,top,30,GFP,minus35,6,0.2637496073685224,"[47, 53]",157,2405,2.0,2.0707070707070705
2373,top,30,GFP,minus35,6,0.032403571012774045,"[51, 57]",2550,12,2.0588235294117645,2.5282027860242064
2374,top,30,GFP,minus35,6,0.06708968213072031,"[53, 59]",2549,13,2.0625,2.611111111111111
2375,top,30,GFP,minus35,6,0.23736944113263836,"[54, 60]",2551,11,2.0625,2.440944881889764
2376,top,30,GFP,minus35,6,2.9466076929206984e-10,"[64, 70]",353,2209,1.8651685393258424,2.173076923076923
2377,top,30,GFP,minus35,6,0.623046518724954,"[71, 77]",2552,10,2.0648096304591266,2.3133870349060226
2378,top,30,GFP,minus35,6,0.0003659824010177377,"[74, 80]",2476,86,2.08989898989899,1.5011820330969268
2379,top,30,GFP,minus35,6,0.39655518339310014,"[88, 94]",255,2307,2.019607843137255,2.077586206896552
2380,top,30,GFP,minus35,6,0.41364162177308306,"[101, 107]",2543,19,2.066666666666667,2.0
2381,top,30,GFP,minus35,6,6.348217265333718e-37,"[110, 116]",279,2283,1.318181818181818,2.206896551724138
2382,top,30,GFP,minus35,6,0.02399520808851734,"[113, 119]",198,2364,1.9945652173913044,2.083333333333333
2383,top,30,GFP,minus35,6,0.00048484645658039343,"[114, 120]",212,2350,1.9231299212598425,2.0964640198511164
2384,top,30,GFP,minus35,6,0.31618836062664213,"[115, 121]",2529,33,2.066666666666667,1.851851851851852
2385,top,30,GFP,minus35,6,0.3742518883139071,"[120, 126]",2547,15,2.066394279877426,2.0
2386,top,30,GFP,minus35,6,0.6025344663769855,"[139, 145]",2544,18,2.0648096304591266,2.294771241830065
2387,top,30,RFP,minus10,6,0.3844813435360286,"[4, 10]",98,2464,1.0,1.0
2388,top,30,RFP,minus10,6,0.23305018543049816,"[32, 38]",98,2464,1.0,1.0
2389,top,30,RFP,minus10,6,0.442442947958793,"[37, 43]",2542,20,1.0,1.0
2390,top,30,RFP,minus10,6,0.1188795676293816,"[66, 72]",340,2222,1.0,1.0
2391,top,30,RFP,minus10,6,0.21731039357924142,"[69, 75]",2548,14,1.0,1.0
2392,top,30,RFP,minus10,6,0.5935287478894882,"[92, 98]",2496,66,1.0,1.0
2393,top,30,RFP,minus10,6,0.37666763490784116,"[94, 100]",74,2488,1.0,1.0
2394,top,30,RFP,minus10,6,0.24764265005245845,"[97, 103]",98,2464,1.0,1.0
2395,top,30,RFP,minus10,6,0.21731039357924142,"[99, 105]",2548,14,1.0,1.0
2396,top,30,RFP,minus10,6,0.7565697738437687,"[111, 117]",2537,25,1.0,1.0
2397,top,30,RFP,minus10,6,0.0035300299154825943,"[115, 121]",2550,12,1.0,1.0
2398,top,30,RFP,minus10,6,0.22528356813825134,"[116, 122]",173,2389,1.0,1.0
2399,top,30,RFP,minus10,6,0.9947085009826009,"[118, 124]",144,2418,1.0,1.0
2400,top,30,RFP,minus10,6,0.3530174829161048,"[129, 135]",2477,85,1.0,1.0
2401,top,30,RFP,minus10,6,0.8028253374279614,"[134, 140]",2548,14,1.0,1.0
2402,top,30,RFP,minus35,6,0.40431127792398014,"[8, 14]",2525,37,1.0,1.0
2403,top,30,RFP,minus35,6,0.9687311653378397,"[20, 26]",2551,11,1.0,1.0
2404,top,30,RFP,minus35,6,0.5650602721961215,"[24, 30]",123,2439,1.0,1.0
2405,top,30,RFP,minus35,6,0.23460695457834024,"[27, 33]",2549,13,1.0,1.0
2406,top,30,RFP,minus35,6,0.6463130204664438,"[30, 36]",160,2402,1.0,1.0
2407,top,30,RFP,minus35,6,0.29753200415687997,"[31, 37]",2552,10,1.0,1.0
2408,top,30,RFP,minus35,6,0.6009665591030466,"[34, 40]",220,2342,1.0,1.0
2409,top,30,RFP,minus35,6,0.5751448068726297,"[35, 41]",2548,14,1.0,1.0
2410,top,30,RFP,minus35,6,0.31598062250345826,"[36, 42]",2536,26,1.0,1.0
2411,top,30,RFP,minus35,6,0.36949749970989587,"[42, 48]",247,2315,1.0,1.0
2412,top,30,RFP,minus35,6,0.29753200415687997,"[43, 49]",2552,10,1.0,1.0
2413,top,30,RFP,minus35,6,0.7907611949372175,"[47, 53]",157,2405,1.0,1.0
2414,top,30,RFP,minus35,6,0.2535817295973264,"[51, 57]",2550,12,1.0,1.0
2415,top,30,RFP,minus35,6,0.824674354343625,"[53, 59]",2549,13,1.0,1.0
2416,top,30,RFP,minus35,6,0.9665214927239253,"[54, 60]",2551,11,1.0,1.0
2417,top,30,RFP,minus35,6,0.06239564621155784,"[64, 70]",353,2209,1.0,1.0
2418,top,30,RFP,minus35,6,0.29753200415687997,"[71, 77]",2552,10,1.0,1.0
2419,top,30,RFP,minus35,6,0.617128373633373,"[74, 80]",2476,86,1.0,1.0
2420,top,30,RFP,minus35,6,0.025330847673117444,"[88, 94]",255,2307,1.0,1.0
2421,top,30,RFP,minus35,6,0.8824547015022393,"[101, 107]",2543,19,1.0,1.0
2422,top,30,RFP,minus35,6,0.7759792162397071,"[110, 116]",279,2283,1.0,1.0
2423,top,30,RFP,minus35,6,0.8154096965957583,"[113, 119]",198,2364,1.0,1.0
2424,top,30,RFP,minus35,6,0.3622162448550861,"[114, 120]",212,2350,1.0,1.0
2425,top,30,RFP,minus35,6,0.5926754296807951,"[115, 121]",2529,33,1.0,1.0
2426,top,30,RFP,minus35,6,0.20150068691209722,"[120, 126]",2547,15,1.0,1.0
2427,top,30,RFP,minus35,6,0.8539226768773521,"[139, 145]",2544,18,1.0,1.0
2428,top,73,GFP,minus10,6,0.8663670058564604,"[7, 13]",2369,11,1.0095238095238095,1.0
2429,top,73,GFP,minus10,6,0.5542230681359652,"[10, 16]",2348,32,1.00990099009901,1.0
2430,top,73,GFP,minus10,6,0.008320779778683804,"[12, 18]",2367,13,1.01,1.0
2431,top,73,GFP,minus10,6,0.8834199945947597,"[17, 23]",2370,10,1.0094788858939803,1.0192267172355667
2432,top,73,GFP,minus10,6,0.2580710710708307,"[18, 24]",2367,13,1.009433962264151,1.0277777777777777
2433,top,73,GFP,minus10,6,0.6463257384294155,"[20, 26]",2364,16,1.0095238095238095,1.004950495049505
2434,top,73,GFP,minus10,6,0.8676875370488566,"[25, 31]",2365,15,1.0095238095238095,1.0212765957446808
2435,top,73,GFP,minus10,6,0.04393069865407554,"[31, 37]",2354,26,1.0099504950495048,1.0
2436,top,73,GFP,minus10,6,0.6486893161539,"[36, 42]",2364,16,1.0094788858939803,1.034627092846271
2437,top,73,GFP,minus10,6,0.245204671818679,"[41, 47]",2369,11,1.009433962264151,1.0327868852459017
2438,top,73,GFP,minus10,6,0.16653609556234517,"[61, 67]",162,2218,1.0,1.0103092783505154
2439,top,73,GFP,minus10,6,0.8986806390555007,"[65, 71]",2370,10,1.0097123998114097,1.0
2440,top,73,GFP,minus10,6,0.2930413676105271,"[67, 73]",2357,23,1.00990099009901,1.0
2441,top,73,GFP,minus10,6,0.3532242769716538,"[91, 97]",119,2261,1.0,1.0103092783505154
2442,top,73,GFP,minus10,6,0.6910740443248604,"[106, 112]",2363,17,1.0095238095238095,1.018867924528302
2443,top,73,GFP,minus10,6,0.4171340360710625,"[115, 121]",64,2316,1.019566869300912,1.009346610761705
2444,top,73,GFP,minus10,6,0.7606571497726525,"[120, 126]",100,2280,1.0093073593073592,1.0097123998114097
2445,top,73,GFP,minus10,6,0.7416516611318872,"[126, 132]",93,2287,1.0,1.00990099009901
2446,top,73,GFP,minus35,6,0.4190579719672416,"[2, 8]",2364,16,1.00990099009901,1.0
2447,top,73,GFP,minus35,6,0.4637318017890344,"[3, 9]",2303,77,1.01,1.0
2448,top,73,GFP,minus35,6,0.4438667523637758,"[6, 12]",2370,10,1.009433962264151,1.0219502407704655
2449,top,73,GFP,minus35,6,0.9585304904154839,"[12, 18]",2363,17,1.0095238095238095,1.0103092783505154
2450,top,73,GFP,minus35,6,0.40838857388668504,"[22, 28]",183,2197,1.0120481927710845,1.009433962264151
2451,top,73,GFP,minus35,6,0.2294168327725049,"[25, 31]",2331,49,1.00990099009901,1.0
2452,top,73,GFP,minus35,6,0.27753690801089625,"[26, 32]",2311,69,1.01,1.0
2453,top,73,GFP,minus35,6,0.006855989566640105,"[31, 37]",217,2163,1.0,1.0108108108108107
2454,top,73,GFP,minus35,6,0.014827480391786984,"[46, 52]",2287,93,1.0103092783505154,1.0
2455,top,73,GFP,minus35,6,0.5031728040161334,"[60, 66]",2358,22,1.0097123998114097,1.0047619047619047
2456,top,73,GFP,minus35,6,0.7140483104434531,"[63, 69]",2363,17,1.0095238095238095,1.03125
2457,top,73,GFP,minus35,6,0.01788372735100991,"[93, 99]",2366,14,1.0099504950495048,1.0
2458,top,73,GFP,minus35,6,0.8113172438517093,"[96, 102]",220,2160,1.0081004853732125,1.00990099009901
2459,top,73,GFP,minus35,6,0.17586646956543805,"[97, 103]",2345,35,1.009433962264151,1.0210526315789474
2460,top,73,GFP,minus35,6,0.7126185360047088,"[114, 120]",2356,24,1.0097123998114097,1.0
2461,top,73,GFP,minus35,6,0.22825169868964934,"[125, 131]",2336,44,1.0094788858939803,1.0147352647352648
2462,top,73,GFP,minus35,6,0.9625894375687225,"[131, 137]",160,2220,1.0,1.0099504950495048
2463,top,73,RFP,minus10,6,0.1155630831913274,"[7, 13]",2369,11,1.0,1.0
2464,top,73,RFP,minus10,6,0.23866891514646982,"[10, 16]",2348,32,1.0,1.0
2465,top,73,RFP,minus10,6,0.3990809297430459,"[12, 18]",2367,13,1.0,1.0
2466,top,73,RFP,minus10,6,0.1593261054650137,"[17, 23]",2370,10,1.0,1.0
2467,top,73,RFP,minus10,6,0.5091668977636362,"[18, 24]",2367,13,1.0,1.0
2468,top,73,RFP,minus10,6,0.7229282451458993,"[20, 26]",2364,16,1.0,1.0
2469,top,73,RFP,minus10,6,0.7293051885399635,"[25, 31]",2365,15,1.0,1.0
2470,top,73,RFP,minus10,6,0.7049062735852958,"[31, 37]",2354,26,1.0,1.0
2471,top,73,RFP,minus10,6,0.14225782987722543,"[36, 42]",2364,16,1.0,1.0
2472,top,73,RFP,minus10,6,0.5903396149073852,"[41, 47]",2369,11,1.0,1.0
2473,top,73,RFP,minus10,6,0.5255133821609406,"[61, 67]",162,2218,1.0,1.0
2474,top,73,RFP,minus10,6,0.6082305779913824,"[65, 71]",2370,10,1.0,1.0
2475,top,73,RFP,minus10,6,0.11777037045531588,"[67, 73]",2357,23,1.0,1.0
2476,top,73,RFP,minus10,6,0.8602276670112051,"[91, 97]",119,2261,1.0,1.0
2477,top,73,RFP,minus10,6,0.4246504230895439,"[106, 112]",2363,17,1.0,1.0
2478,top,73,RFP,minus10,6,0.09060290373346906,"[115, 121]",64,2316,1.0,1.0
2479,top,73,RFP,minus10,6,0.44980789216700434,"[120, 126]",100,2280,1.0,1.0
2480,top,73,RFP,minus10,6,0.4085965295624798,"[126, 132]",93,2287,1.0,1.0
2481,top,73,RFP,minus35,6,0.27790863100087926,"[2, 8]",2364,16,1.0,1.0
2482,top,73,RFP,minus35,6,0.9277236659829701,"[3, 9]",2303,77,1.0,1.0
2483,top,73,RFP,minus35,6,0.5714463411082247,"[6, 12]",2370,10,1.0,1.0
2484,top,73,RFP,minus35,6,0.3648133467087733,"[12, 18]",2363,17,1.0,1.0
2485,top,73,RFP,minus35,6,0.05197002606878354,"[22, 28]",183,2197,1.0,1.0
2486,top,73,RFP,minus35,6,0.8388378732062639,"[25, 31]",2331,49,1.0,1.0
2487,top,73,RFP,minus35,6,0.5405995372977276,"[26, 32]",2311,69,1.0,1.0
2488,top,73,RFP,minus35,6,0.7159128209318792,"[31, 37]",217,2163,1.0,1.0
2489,top,73,RFP,minus35,6,0.08407982274421652,"[46, 52]",2287,93,1.0,1.0
2490,top,73,RFP,minus35,6,0.10796086982925171,"[60, 66]",2358,22,1.0,1.0
2491,top,73,RFP,minus35,6,0.19909866968343048,"[63, 69]",2363,17,1.0,1.0
2492,top,73,RFP,minus35,6,0.35002548089236074,"[93, 99]",2366,14,1.0,1.0
2493,top,73,RFP,minus35,6,0.2706462446594231,"[96, 102]",220,2160,1.0,1.0
2494,top,73,RFP,minus35,6,0.029532048952946702,"[97, 103]",2345,35,1.0,1.0
2495,top,73,RFP,minus35,6,0.054155092895056774,"[114, 120]",2356,24,1.0,1.0
2496,top,73,RFP,minus35,6,0.2757575254470871,"[125, 131]",2336,44,1.0,1.0
2497,top,73,RFP,minus35,6,0.0862985498870971,"[131, 137]",160,2220,1.0,1.0
2498,top,38,GFP,minus10,6,0.5886806302196848,"[35, 41]",88,2096,1.0198975571315998,1.0198567423113993
2499,top,38,GFP,minus10,6,0.1304157713888092,"[41, 47]",100,2084,1.0136421540243197,1.0199601593625498
2500,top,38,GFP,minus10,6,0.3537976888457529,"[43, 49]",115,2069,1.0166666666666666,1.02
2501,top,38,GFP,minus10,6,0.4848171303909272,"[50, 56]",2169,15,1.02,1.0126582278481011
2502,top,38,GFP,minus10,6,0.8633439367324013,"[65, 71]",2163,21,1.0199203187250996,1.0055555555555555
2503,top,38,GFP,minus10,6,0.5151187116438959,"[70, 76]",2157,27,1.0196078431372548,1.0382352941176471
2504,top,38,GFP,minus10,6,0.0059686315849854735,"[86, 92]",149,2035,1.0121212121212122,1.020408163265306
2505,top,38,GFP,minus10,6,0.024165946029950702,"[92, 98]",2168,16,1.02,1.0
2506,top,38,GFP,minus10,6,0.12319001999551041,"[105, 111]",101,2083,1.013793103448276,1.02
2507,top,38,GFP,minus10,6,0.5287278446869581,"[123, 129]",68,2116,1.016611557235081,1.0199159115749392
2508,top,38,GFP,minus10,6,0.7005031087601075,"[128, 134]",147,2037,1.0229007633587786,1.0194805194805194
2509,top,38,GFP,minus35,6,0.011264174890938962,"[0, 6]",201,1983,1.005952380952381,1.020958083832335
2510,top,38,GFP,minus35,6,0.19838694085788922,"[4, 10]",2174,10,1.0199601593625498,1.0
2511,top,38,GFP,minus35,6,0.020512552015138578,"[9, 15]",135,2049,1.006993006993007,1.0203389830508474
2512,top,38,GFP,minus35,6,0.2534230677610275,"[31, 37]",2159,25,1.0196078431372548,1.03
2513,top,38,GFP,minus35,6,6.107042454844134e-06,"[37, 43]",2169,15,1.0196078431372548,3.320328542094456
2514,top,38,GFP,minus35,6,0.06714775423182465,"[40, 46]",2167,17,1.02,1.0
2515,top,38,GFP,minus35,6,0.027205102105562644,"[47, 53]",161,2023,1.0132450331125828,1.0202429149797572
2516,top,38,GFP,minus35,6,0.013158623662579073,"[65, 71]",164,2020,1.009906304899473,1.0207793609671847
2517,top,38,GFP,minus35,6,0.08922185439726654,"[66, 72]",2165,19,1.02,1.0134529147982063
2518,top,38,GFP,minus35,6,0.34840763180924417,"[69, 75]",2160,24,1.0195441813088872,1.0273640097921248
2519,top,38,GFP,minus35,6,0.02199682676795289,"[75, 81]",2117,67,1.0200174064403829,1.0067567567567568
2520,top,38,GFP,minus35,6,0.1323616134883578,"[77, 83]",227,1957,1.012924071082391,1.0202429149797572
2521,top,38,GFP,minus35,6,0.9178572538013572,"[90, 96]",184,2000,1.0190996123111005,1.0198567423113993
2522,top,38,GFP,minus35,6,0.016091347126099668,"[93, 99]",2167,17,1.0196078431372548,1.078125
2523,top,38,GFP,minus35,6,0.04178325060797645,"[104, 110]",2173,11,1.02,1.0
2524,top,38,GFP,minus35,6,0.5206556451992985,"[107, 113]",2170,14,1.0198567423113993,1.0178793532338308
2525,top,38,GFP,minus35,6,0.6411789146920259,"[110, 116]",2164,20,1.0199159115749392,1.0164110842076943
2526,top,38,GFP,minus35,6,0.2693070450849889,"[113, 119]",189,1995,1.0161290322580645,1.0202429149797572
2527,top,38,GFP,minus35,6,0.9045062268065588,"[114, 120]",2171,13,1.0199115044247788,1.0134680134680134
2528,top,38,GFP,minus35,6,0.2575120226559199,"[132, 138]",148,2036,1.01601225795424,1.0199601593625498
2529,top,38,GFP,minus35,6,0.29514094184813,"[140, 146]",2146,38,1.0196078431372548,1.0332180560611577
2530,top,38,RFP,minus10,6,0.1002023072882551,"[35, 41]",88,2096,1.0,1.0
2531,top,38,RFP,minus10,6,0.01054287987175112,"[41, 47]",100,2084,1.0,1.0
2532,top,38,RFP,minus10,6,0.09855236502238976,"[43, 49]",115,2069,1.0,1.0
2533,top,38,RFP,minus10,6,0.8960039426706976,"[50, 56]",2169,15,1.0,1.0
2534,top,38,RFP,minus10,6,0.28019085654743614,"[65, 71]",2163,21,1.0,1.0
2535,top,38,RFP,minus10,6,0.6257752567112567,"[70, 76]",2157,27,1.0,1.0
2536,top,38,RFP,minus10,6,0.1404203976786734,"[86, 92]",149,2035,1.0,1.0
2537,top,38,RFP,minus10,6,0.020769756961664578,"[92, 98]",2168,16,1.0,1.0
2538,top,38,RFP,minus10,6,0.5621345567321716,"[105, 111]",101,2083,1.0,1.0
2539,top,38,RFP,minus10,6,0.43700832863319794,"[123, 129]",68,2116,1.0,1.0
2540,top,38,RFP,minus10,6,0.5716058822756547,"[128, 134]",147,2037,1.0,1.0
2541,top,38,RFP,minus35,6,0.00575890852406364,"[0, 6]",201,1983,1.0,1.0
2542,top,38,RFP,minus35,6,0.06796136138187327,"[4, 10]",2174,10,1.0,1.0
2543,top,38,RFP,minus35,6,0.0006049393471397082,"[9, 15]",135,2049,1.0,1.0
2544,top,38,RFP,minus35,6,0.24331692049544196,"[31, 37]",2159,25,1.0,1.0
2545,top,38,RFP,minus35,6,0.3534801394555057,"[37, 43]",2169,15,1.0,1.0
2546,top,38,RFP,minus35,6,0.5949265329451845,"[40, 46]",2167,17,1.0,1.0
2547,top,38,RFP,minus35,6,0.8801121010158025,"[47, 53]",161,2023,1.0,1.0
2548,top,38,RFP,minus35,6,0.3104331730616747,"[65, 71]",164,2020,1.0,1.0
2549,top,38,RFP,minus35,6,0.6885838487160882,"[66, 72]",2165,19,1.0,1.0
2550,top,38,RFP,minus35,6,0.8947815594162692,"[69, 75]",2160,24,1.0,1.0
2551,top,38,RFP,minus35,6,0.8786242948878118,"[75, 81]",2117,67,1.0,1.0
2552,top,38,RFP,minus35,6,0.6370917241087726,"[77, 83]",227,1957,1.0,1.0
2553,top,38,RFP,minus35,6,0.9180663739253127,"[90, 96]",184,2000,1.0,1.0
2554,top,38,RFP,minus35,6,0.13465280815169467,"[93, 99]",2167,17,1.0,1.0
2555,top,38,RFP,minus35,6,0.2036112094441922,"[104, 110]",2173,11,1.0,1.0
2556,top,38,RFP,minus35,6,0.8617448353989638,"[107, 113]",2170,14,1.0,1.0
2557,top,38,RFP,minus35,6,0.5293392863564315,"[110, 116]",2164,20,1.0,1.0
2558,top,38,RFP,minus35,6,0.4577653933098156,"[113, 119]",189,1995,1.0,1.0
2559,top,38,RFP,minus35,6,0.12496915474520122,"[114, 120]",2171,13,1.0,1.0
2560,top,38,RFP,minus35,6,0.07787124675474953,"[132, 138]",148,2036,1.0,1.0
2561,top,38,RFP,minus35,6,0.2545965905175711,"[140, 146]",2146,38,1.0,1.0
2562,top,78,GFP,minus10,6,0.08617457415628553,"[9, 15]",1990,13,1.0134953012311503,1.0
2563,top,78,GFP,minus10,6,0.0880960706378142,"[22, 28]",1992,11,1.0134589745819205,1.0
2564,top,78,GFP,minus10,6,6.311954618120056e-05,"[25, 31]",109,1894,1.0,1.0161290322580645
2565,top,78,GFP,minus10,6,0.9576237296517481,"[27, 33]",1993,10,1.0133333333333334,1.0194805194805194
2566,top,78,GFP,minus10,6,0.061165334648052974,"[37, 43]",114,1889,1.0,1.0140845070422535
2567,top,78,GFP,minus10,6,0.939716090884991,"[43, 49]",1986,17,1.0133333333333334,1.0
2568,top,78,GFP,minus10,6,0.8776834894394231,"[56, 62]",1982,21,1.0132456140350876,1.0172413793103448
2569,top,78,GFP,minus10,6,0.14319609367834912,"[58, 64]",1993,10,1.0133333333333334,1.0
2570,top,78,GFP,minus10,6,0.054832723561060004,"[61, 67]",106,1897,1.0,1.0140845070422535
2571,top,78,GFP,minus10,6,0.2793809560530174,"[79, 85]",1949,54,1.0133333333333334,1.0037593984962405
2572,top,78,GFP,minus10,6,0.014113820804426885,"[92, 98]",101,1902,1.0350877192982455,1.0115731440560691
2573,top,78,GFP,minus10,6,0.04290365783868772,"[94, 100]",113,1890,1.0363636363636364,1.0127796831618487
2574,top,78,GFP,minus10,6,0.5488952088035698,"[97, 103]",1990,13,1.0131291657090324,1.037037037037037
2575,top,78,GFP,minus10,6,0.36570249411752576,"[119, 125]",1965,38,1.0134408602150538,1.0
2576,top,78,GFP,minus10,6,0.0324789314151047,"[133, 139]",135,1868,1.0,1.0140845070422535
2577,top,78,GFP,minus35,6,0.3381366176994385,"[0, 6]",1992,11,1.0133870967741936,1.0
2578,top,78,GFP,minus35,6,0.6651182932719002,"[1, 7]",1962,41,1.0134589745819205,1.0
2579,top,78,GFP,minus35,6,0.879045005645817,"[8, 14]",140,1863,1.0,1.0140350877192983
2580,top,78,GFP,minus35,6,0.6278012989221546,"[15, 21]",109,1894,1.0,1.0139374514374513
2581,top,78,GFP,minus35,6,0.00011263872239970875,"[21, 27]",132,1871,1.0,1.0161290322580645
2582,top,78,GFP,minus35,6,0.024404722065892524,"[41, 47]",96,1907,1.0215827338129495,1.0127388535031847
2583,top,78,GFP,minus35,6,0.7444720882037049,"[66, 72]",135,1868,1.0147058823529411,1.0132456140350876
2584,top,78,GFP,minus35,6,0.4179848649787289,"[75, 81]",153,1850,1.0,1.0140105508526562
2585,top,78,GFP,minus35,6,0.7454375874231174,"[83, 89]",1935,68,1.013157894736842,1.0147840652538052
2586,top,78,GFP,minus35,6,0.7329326404651222,"[90, 96]",144,1859,1.0136930754834683,1.0133333333333334
2587,top,78,GFP,minus35,6,0.8499932003165002,"[91, 97]",1978,25,1.0131004366812226,1.0193050193050193
2588,top,78,GFP,minus35,6,0.09455155442343495,"[96, 102]",1977,26,1.0131004366812226,1.0533395176252318
2589,top,78,GFP,minus35,6,0.04134968576525897,"[99, 105]",177,1826,1.0238095238095235,1.0130353026467072
2590,top,78,GFP,minus35,6,0.015265586646732202,"[100, 106]",194,1809,1.0240015360983101,1.011764705882353
2591,top,78,GFP,minus35,6,0.25979116001780556,"[101, 107]",1993,10,1.0131004366812226,1.0578849721706864
2592,top,78,GFP,minus35,6,0.08019565889605307,"[111, 117]",132,1871,1.0,1.013986013986014
2593,top,78,GFP,minus35,6,0.8267854964869081,"[114, 120]",235,1768,1.011764705882353,1.0133333333333334
2594,top,78,GFP,minus35,6,0.13473369811699387,"[115, 121]",237,1766,1.0192307692307692,1.0124611801242236
2595,top,78,RFP,minus10,6,0.8296765153398739,"[9, 15]",1990,13,1.0,1.0
2596,top,78,RFP,minus10,6,0.18644452127617794,"[22, 28]",1992,11,1.0,1.0
2597,top,78,RFP,minus10,6,0.004056113122941046,"[25, 31]",109,1894,1.0,1.0
2598,top,78,RFP,minus10,6,0.6620884495324089,"[27, 33]",1993,10,1.0,1.0
2599,top,78,RFP,minus10,6,0.5126411632342959,"[37, 43]",114,1889,1.0,1.0
2600,top,78,RFP,minus10,6,0.7782694611532424,"[43, 49]",1986,17,1.0,1.0
2601,top,78,RFP,minus10,6,0.25050732651269225,"[56, 62]",1982,21,1.0,1.0
2602,top,78,RFP,minus10,6,0.5174368417877635,"[58, 64]",1993,10,1.0,1.0
